Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Age,Family_Size,Money_Spent,Essential_Share,Luxury_Share,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Has_Partner_Single,Has_Kids_1,cluster,Cluster,Total_Promos
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,26956800000000000,43,2,324,0.41358024691358025,0.05555555555555555,0,0,0,1,1,1,2,2,0
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,20044800000000000,46,2,69,0.7681159420289855,0.10144927536231885,0,0,1,0,1,1,2,2,0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,66355200000000000,70,4,252,0.23015873015873015,0.0,0,1,0,0,0,1,0,0,0
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,45187200000000000,60,2,54,0.42592592592592593,0.37037037037037035,1,0,0,0,1,1,2,2,0
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,42336000000000000,64,4,964,0.3921161825726141,0.056016597510373446,0,0,1,0,0,1,0,0,0
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,56764800000000000,74,3,1327,0.3202712886209495,0.146948003014318,0,1,0,0,0,1,0,0,0
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,22291200000000000,61,4,68,0.20588235294117646,0.08823529411764706,0,0,0,1,0,1,2,2,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61171200000000000,66,2,60,0.5166666666666667,0.31666666666666665,0,1,0,0,0,0,2,2,0
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,50803200000000000,70,3,55,0.21818181818181817,0.45454545454545453,0,1,0,0,1,1,2,2,1
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,259200000000000,59,2,1456,0.521978021978022,0.07348901098901099,0,1,0,0,0,0,1,1,1
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,47433600000000000,67,2,563,0.38188277087033745,0.046181172291296625,0,0,0,0,1,1,0,0,0
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,56678400000000000,71,2,1504,0.2679521276595745,0.009308510638297872,0,1,0,0,1,1,0,0,0
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,19526400000000000,58,3,564,0.46099290780141844,0.028368794326241134,0,1,0,0,1,1,0,0,0
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,32400000000000000,62,2,1125,0.43733333333333335,0.025777777777777778,0,1,0,0,0,0,1,1,1
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,16934400000000000,66,3,358,0.49162011173184356,0.01675977653631285,0,1,0,0,0,1,0,0,1
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,33609600000000000,54,3,42,0.2857142857142857,0.07142857142857142,0,0,0,1,0,1,2,2,0
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,19526400000000000,61,3,184,0.07065217391304347,0.17391304347826086,0,1,0,0,0,1,0,0,1
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,51580800000000000,42,3,460,0.20869565217391303,0.14347826086956522,0,1,0,0,0,1,2,2,0
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,16588800000000000,80,1,145,0.3448275862068966,0.1724137931034483,0,0,0,1,1,0,2,2,0
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,59529600000000000,78,2,1376,0.622093023255814,0.13880813953488372,0,1,0,0,0,0,1,1,0
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,59184000000000000,56,2,792,0.08712121212121213,0.01893939393939394,0,0,0,1,1,1,0,0,0
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,66614400000000000,73,2,1382,0.6164978292329957,0.06367583212735166,0,1,0,0,0,0,1,1,0
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,64454400000000000,78,2,28,0.5357142857142857,0.2857142857142857,1,0,0,0,0,0,2,2,0
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,37497600000000000,79,2,1033,0.2468538238141336,0.13649564375605033,0,0,1,0,0,0,1,1,0
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,48038400000000000,56,2,882,0.373015873015873,0.1689342403628118,0,1,0,0,1,1,0,0,0
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,55555200000000000,76,2,2231,0.29224562976243834,0.01927386822052891,0,0,0,1,0,0,1,1,3
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,67478400000000000,64,3,1101,0.13805631244323344,0.01907356948228883,0,0,0,1,0,1,0,0,1
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,62812800000000000,51,3,369,0.42005420054200543,0.2872628726287263,0,1,0,0,0,1,0,0,0
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,24364800000000000,45,2,48,0.5416666666666666,0.22916666666666666,0,0,0,0,1,1,2,2,0
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,31881600000000000,76,2,467,0.11349036402569593,0.0728051391862955,0,0,0,1,1,1,0,0,1
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,61430400000000000,54,3,44,0.4318181818181818,0.1590909090909091,0,1,0,0,1,1,2,2,0
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,54345600000000000,46,3,38,0.5263157894736842,0.18421052631578946,1,0,0,0,1,1,2,2,0
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,46915200000000000,57,4,81,0.30864197530864196,0.2962962962962963,0,1,0,0,0,1,2,2,0
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,52444800000000000,54,2,167,0.38922155688622756,0.09580838323353294,0,0,1,0,1,1,2,2,0
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,5356800000000000,70,4,45,0.17777777777777778,0.1111111111111111,0,0,0,1,0,1,2,2,0
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,48297600000000000,53,3,664,0.5120481927710844,0.09036144578313253,0,1,0,0,0,1,0,0,0
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,36547200000000000,61,3,622,0.4662379421221865,0.09485530546623794,0,0,0,0,0,1,0,0,0
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,37065600000000000,46,2,48,0.3958333333333333,0.3541666666666667,0,0,0,0,1,1,2,2,0
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,35337600000000000,50,3,461,0.34490238611713664,0.12581344902386118,0,1,0,0,0,1,0,0,0
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,40867200000000000,48,3,1073,0.2385834109972041,0.046598322460391424,0,1,0,0,0,1,0,0,0
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,44496000000000000,39,3,55,0.45454545454545453,0.2,0,0,0,0,0,1,2,2,0
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,53568000000000000,69,3,976,0.42418032786885246,0.06352459016393443,0,1,0,0,0,1,0,0,0
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,14947200000000000,45,2,20,0.15,0.05,0,0,0,1,1,1,2,2,0
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,42163200000000000,43,2,1149,0.5761531766753699,0.0278503046127067,0,1,0,0,0,0,1,1,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,15033600000000000,64,2,43,0.4186046511627907,0.23255813953488372,1,0,0,0,0,0,2,2,0
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,35596800000000000,50,3,224,0.12946428571428573,0.32142857142857145,0,0,1,0,0,1,2,2,1
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,69897600000000000,51,2,101,0.42574257425742573,0.10891089108910891,0,0,0,1,1,1,2,2,0
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,51580800000000000,79,2,209,0.35406698564593303,0.11483253588516747,0,0,0,1,0,0,2,2,0
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,81216000000000000,40,1,968,0.6146694214876033,0.026859504132231406,0,1,0,0,1,0,1,1,0
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,42076800000000000,73,2,1165,0.5862660944206008,0.045493562231759654,0,0,0,1,0,0,1,1,0
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,22723200000000000,58,3,24,0.125,0.0,0,1,0,0,0,1,2,2,0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,66355200000000000,70,4,252,0.23015873015873015,0.0,0,1,0,0,0,1,0,0,0
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,71625600000000000,40,2,165,0.47878787878787876,0.10303030303030303,0,1,0,0,1,1,2,2,0
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,67737600000000000,48,2,269,0.1821561338289963,0.04460966542750929,0,0,0,1,0,0,2,2,0
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,47174400000000000,52,3,102,0.17647058823529413,0.12745098039215685,0,0,0,1,0,1,2,2,0
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,60220800000000000,41,2,461,0.5900216919739696,0.06290672451193059,0,0,0,0,0,0,1,1,0
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,62121600000000000,46,2,47,0.46808510638297873,0.3191489361702128,1,0,0,0,1,1,2,2,0
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,25228800000000000,49,3,144,0.1527777777777778,0.1736111111111111,0,0,0,1,1,1,2,2,0
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,67651200000000000,57,2,1338,0.2556053811659193,0.02242152466367713,0,1,0,0,0,0,1,1,0
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,32227200000000000,66,3,917,0.2410032715376227,0.018538713195201745,0,1,0,0,0,1,0,0,0
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,60825600000000000,54,4,318,0.31761006289308175,0.04716981132075472,0,1,0,0,0,1,2,2,0
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,86400000000000000,58,3,253,0.23715415019762845,0.1225296442687747,0,1,0,0,1,1,2,2,0
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,69638400000000000,52,3,502,0.09760956175298804,0.13745019920318724,0,1,0,0,0,1,0,0,0
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,38880000000000000,42,3,119,0.35294117647058826,0.25210084033613445,0,1,0,0,0,1,2,2,0
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,71712000000000000,46,4,1250,0.2976,0.1024,0,0,0,0,0,1,0,0,0
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,57283200000000000,46,3,969,0.4437564499484004,0.08152734778121776,0,1,0,0,0,1,0,0,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,49852800000000000,75,4,76,0.4342105263157895,0.2236842105263158,0,1,0,0,0,1,2,2,0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,172800000000000,62,3,62,0.14516129032258066,0.016129032258064516,0,0,0,1,1,1,2,2,0
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,41299200000000000,63,2,1382,0.3784370477568741,0.0723589001447178,0,0,0,0,0,0,1,1,1
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,13564800000000000,49,2,84,0.4523809523809524,0.09523809523809523,0,1,0,0,1,1,2,2,0
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,44150400000000000,73,4,255,0.20392156862745098,0.2627450980392157,0,1,0,0,0,1,2,2,1
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,46656000000000000,65,4,43,0.23255813953488372,0.46511627906976744,0,0,1,0,0,1,2,2,0
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,54950400000000000,70,2,398,0.34673366834170855,0.1306532663316583,0,1,0,0,1,1,0,0,0
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,20217600000000000,48,2,76,0.47368421052631576,0.11842105263157894,0,0,1,0,1,1,2,2,0
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,15811200000000000,61,4,902,0.11862527716186252,0.018847006651884702,0,1,0,0,0,1,0,0,1
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,26265600000000000,44,3,823,0.5018226002430134,0.06804374240583232,0,0,0,0,0,1,0,0,0
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,13996800000000000,49,3,1179,0.42832909245122985,0.15521628498727735,0,1,0,0,0,1,1,1,0
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,67651200000000000,51,3,1921,0.40291514836022907,0.019260801665799063,0,1,0,0,0,1,1,1,1
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,50716800000000000,74,4,185,0.05405405405405406,0.1945945945945946,0,0,1,0,0,1,2,2,0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54086400000000000,59,3,433,0.3418013856812933,0.09006928406466513,0,1,0,0,1,1,0,0,0
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,5702400000000000,74,4,34,0.14705882352941177,0.3235294117647059,0,1,0,0,0,1,2,2,1
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,42076800000000000,67,3,907,0.19955898566703417,0.09040793825799338,0,1,0,0,0,1,0,0,0
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,44236800000000000,59,3,416,0.10096153846153846,0.6995192307692307,0,0,0,1,1,1,0,0,0
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,52617600000000000,61,3,44,0.36363636363636365,0.22727272727272727,0,1,0,0,1,1,2,2,0
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,19180800000000000,69,2,1588,0.7909319899244333,0.010705289672544081,0,1,0,0,0,0,1,1,0
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,81129600000000000,51,1,1797,0.39454646633277685,0.020589872008903727,0,0,0,1,1,0,1,1,1
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,83808000000000000,59,4,40,0.3,0.025,0,1,0,0,0,1,2,2,0
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,64800000000000000,62,2,1143,0.16885389326334208,0.10673665791776028,0,0,0,1,1,1,0,0,0
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,13910400000000000,56,2,914,0.28774617067833697,0.018599562363238512,0,0,1,0,0,0,1,1,1
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,59184000000000000,33,2,1502,0.5492676431424767,0.04660452729693742,0,1,0,0,0,0,1,1,1
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,57024000000000000,71,2,1338,0.38789237668161436,0.11210762331838565,0,1,0,0,1,1,1,1,0
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,43459200000000000,42,3,27,0.3333333333333333,0.037037037037037035,0,0,0,1,0,1,2,2,0
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,37497600000000000,43,3,763,0.31716906946264745,0.05504587155963303,0,0,0,0,0,1,0,0,1
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,43632000000000000,74,1,1331,0.4027047332832457,0.1149511645379414,0,1,0,0,1,0,1,1,0
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,39916800000000000,69,4,525,0.2057142857142857,0.06476190476190476,0,1,0,0,0,1,0,0,0
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,15033600000000000,64,4,9,0.3333333333333333,0.1111111111111111,0,0,0,1,0,1,2,2,0
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,13392000000000000,63,3,953,0.5194123819517313,0.06400839454354669,0,1,0,0,0,1,0,0,1
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,33782400000000000,54,3,68,0.1323529411764706,0.04411764705882353,0,0,1,0,1,1,2,2,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,52272000000000000,54,3,131,0.2748091603053435,0.0916030534351145,0,0,1,0,1,1,2,2,0
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,39225600000000000,57,3,882,0.3378684807256236,0.1836734693877551,0,1,0,0,0,1,0,0,0
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,83894400000000000,47,2,1149,0.31505657093124456,0.20191470844212359,0,0,0,0,0,0,1,1,0
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,38620800000000000,56,3,37,0.2972972972972973,0.24324324324324326,0,1,0,0,0,1,2,2,0
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,40435200000000000,60,2,388,0.17525773195876287,0.12886597938144329,0,0,0,1,1,1,0,0,0
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,56937600000000000,39,2,1428,0.6582633053221288,0.11624649859943978,0,1,0,0,0,0,1,1,0
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,48556800000000000,67,2,1633,0.5309246785058175,0.056338028169014086,0,0,1,0,0,0,1,1,0
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,48643200000000000,50,3,173,0.5028901734104047,0.2774566473988439,0,0,1,0,0,1,2,2,0
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,41731200000000000,38,2,99,0.4444444444444444,0.09090909090909091,0,1,0,0,1,1,2,2,0
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,54518400000000000,66,3,215,0.11162790697674418,0.14418604651162792,0,1,0,0,0,1,0,0,0
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,56764800000000000,63,3,929,0.19590958019375673,0.03767491926803014,0,0,0,1,0,1,0,0,0
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,22550400000000000,51,3,219,0.3698630136986301,0.1552511415525114,0,1,0,0,0,1,2,2,0
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,33868800000000000,48,4,174,0.4367816091954023,0.12643678160919541,0,1,0,0,0,1,2,2,0
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,67824000000000000,47,4,92,0.358695652173913,0.03260869565217391,0,1,0,0,0,1,2,2,0
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,39139200000000000,55,2,1052,0.6036121673003803,0.06273764258555133,0,0,0,1,0,0,1,1,0
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,53913600000000000,68,3,275,0.16363636363636364,0.07272727272727272,0,1,0,0,0,1,0,0,1
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,86659200000000000,70,3,587,0.13969335604770017,0.3270868824531516,0,0,0,0,0,1,0,0,0
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,69552000000000000,71,2,1662,0.29302045728038506,0.10589651022864019,0,0,0,1,1,1,0,0,0
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,34473600000000000,43,3,159,0.389937106918239,0.0440251572327044,0,0,0,1,0,1,2,2,0
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,55296000000000000,72,1,1024,0.6962890625,0.0703125,0,0,1,0,1,0,1,1,3
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,19612800000000000,57,2,35,0.6285714285714286,0.08571428571428572,0,0,1,0,1,1,2,2,0
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,39916800000000000,68,2,1042,0.4904030710172745,0.08157389635316699,0,0,1,0,0,0,1,1,0
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,44236800000000000,60,4,395,0.3291139240506329,0.027848101265822784,0,0,1,0,0,1,0,0,0
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,62812800000000000,50,2,557,0.5278276481149012,0.11310592459605028,0,0,0,1,0,0,1,1,3
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,14342400000000000,62,4,9,0.2222222222222222,0.1111111111111111,0,0,0,1,0,1,2,2,0
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,41990400000000000,35,2,69,0.6811594202898551,0.2318840579710145,0,1,0,0,0,0,2,2,0
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,3024000000000000,59,3,486,0.12139917695473251,0.0823045267489712,0,0,0,1,0,1,0,0,0
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,26524800000000000,37,2,34,0.6470588235294118,0.2647058823529412,0,1,0,0,1,1,2,2,0
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,69897600000000000,30,1,1365,0.47985347985347987,0.04908424908424908,0,0,0,0,1,0,1,1,2
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,48902400000000000,50,3,13,0.6153846153846154,0.15384615384615385,0,1,0,0,0,1,2,2,0
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,66355200000000000,47,2,1401,0.7037830121341898,0.03783012134189864,0,0,0,1,0,0,1,1,0
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,34560000000000000,64,2,1574,0.6385006353240152,0.01905972045743329,0,1,0,0,0,0,1,1,0
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36547200000000000,41,1,1323,0.40438397581254726,0.02872260015117158,0,0,0,1,1,0,1,1,0
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,31363200000000000,54,2,1217,0.05916187345932621,0.009860312243221035,0,0,1,0,1,1,0,0,2
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,64713600000000000,74,4,103,0.1650485436893204,0.1262135922330097,0,0,1,0,1,1,2,2,0
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,52531200000000000,49,2,84,0.3333333333333333,0.21428571428571427,0,0,1,0,0,0,2,2,0
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,58665600000000000,53,2,1536,0.4830729166666667,0.018880208333333332,0,0,0,1,0,0,1,1,0
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,69897600000000000,40,3,581,0.49225473321858865,0.16695352839931152,0,1,0,0,0,1,0,0,0
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,75859200000000000,59,3,928,0.24568965517241378,0.028017241379310345,0,0,0,1,0,1,0,0,0
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,30758400000000000,50,1,14,0.42857142857142855,0.42857142857142855,0,0,0,0,1,0,2,2,0
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,44582400000000000,46,2,424,0.4834905660377358,0.06367924528301887,0,1,0,0,1,1,0,0,0
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,36115200000000000,54,3,960,0.42916666666666664,0.05520833333333333,0,1,0,0,0,1,1,1,0
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,70502400000000000,43,2,1555,0.3909967845659164,0.06109324758842444,0,1,0,0,0,0,1,1,1
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,75945600000000000,52,3,656,0.16615853658536586,0.0899390243902439,0,1,0,0,1,1,0,0,1
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,47088000000000000,57,4,55,0.3090909090909091,0.14545454545454545,0,0,1,0,0,1,2,2,0
